country,state,county,lat,lng,bed_type,beds,population,year,source,countynew
US,FL,gadsden,27.664827,-81.515754,ACUTE,5.768438,46113,2018,arcgis,Gadsden
US,FL,gadsden,27.664827,-81.515754,ICU,0,46113,2019,khn,Gadsden
US,FL,gadsden,27.664827,-81.515754,PSYCHIATRIC,21.403942,46113,2018,arcgis,Gadsden
US,FL,gilchrist,27.664827,-81.515754,ICU,0,17191,2019,khn,Gilchrist
US,FL,glades,27.664827,-81.515754,ICU,0,13197,2019,khn,Glades
US,FL,gulf,27.664827,-81.515754,ACUTE,1.186166,16018,2018,arcgis,Gulf
US,FL,gulf,27.664827,-81.515754,ICU,0,16018,2019,khn,Gulf
US,FL,hamilton,27.664827,-81.515754,ICU,0,14238,2019,khn,Hamilton
US,FL,hardee,27.664827,-81.515754,ACUTE,0.91488,27326,2018,arcgis,Hardee
US,FL,hardee,27.664827,-81.515754,ICU,0,27326,2019,khn,Hardee
US,FL,hendry,27.664827,-81.515754,ACUTE,0.639975,39064,2018,arcgis,Hendry
US,FL,hendry,27.664827,-81.515754,ICU,0.076797,39064,2019,khn,Hendry
US,FL,hernando,27.664827,-81.515754,ACUTE,2.645916,179144,2018,arcgis,Hernando
US,FL,hernando,27.664827,-81.515754,ICU,0.245612,179144,2019,khn,Hernando
US,FL,hernando,27.664827,-81.515754,OTHER,0.446568,179144,2018,arcgis,Hernando
US,FL,hernando,27.664827,-81.515754,PSYCHIATRIC,0.368419,179144,2018,arcgis,Hernando
US,FL,highlands,27.664827,-81.515754,ACUTE,3.224293,100177,2018,arcgis,Highlands
US,FL,highlands,27.664827,-81.515754,ICU,0.379329,100177,2019,khn,Highlands
US,FL,hillsborough,27.664827,-81.515754,ACUTE,2.936895,1351087,2018,arcgis,Hillsborough
US,FL,hillsborough,27.664827,-81.515754,ICU,0.319743,1351087,2019,khn,Hillsborough
US,FL,hillsborough,27.664827,-81.515754,OTHER,0.068833,1351087,2018,arcgis,Hillsborough
US,FL,hillsborough,27.664827,-81.515754,PSYCHIATRIC,0.589155,1351087,2018,arcgis,Hillsborough
US,FL,holmes,27.664827,-81.515754,ACUTE,1.026536,19483,2018,arcgis,Holmes
US,FL,holmes,27.664827,-81.515754,ICU,0,19483,2019,khn,Holmes
US,FL,indian river,27.664827,-81.515754,ACUTE,3.284205,147981,2018,arcgis,Indian River
US,FL,indian river,27.664827,-81.515754,ICU,0.270305,147981,2019,khn,Indian River
US,FL,indian river,27.664827,-81.515754,OTHER,0.54061,147981,2018,arcgis,Indian River
US,FL,indian river,27.664827,-81.515754,PSYCHIATRIC,0.310851,147981,2018,arcgis,Indian River
US,FL,jackson,27.664827,-81.515754,ACUTE,1.791192,48571,2018,arcgis,Jackson
US,FL,jackson,27.664827,-81.515754,ICU,0.144119,48571,2019,khn,Jackson
US,FL,jefferson,27.664827,-81.515754,ICU,0,14085,2019,khn,Jefferson
US,FL,lafayette,27.664827,-81.515754,ICU,0,8684,2019,khn,Lafayette
US,FL,lake,27.664827,-81.515754,ACUTE,2.608709,326215,2018,arcgis,Lake
US,FL,lake,27.664827,-81.515754,ICU,0.484343,326215,2019,khn,Lake
US,FL,lake,27.664827,-81.515754,PSYCHIATRIC,0.282023,326215,2016,arcgis,Lake
US,FL,lee,27.664827,-81.515754,ACUTE,2.950733,700165,2018,arcgis,Lee
US,FL,lee,27.664827,-81.515754,ICU,0.201381,700165,2019,khn,Lee
US,FL,lee,27.664827,-81.515754,OTHER,0.085694,700165,2018,arcgis,Lee
US,FL,lee,27.664827,-81.515754,PSYCHIATRIC,0.162819,700165,2018,arcgis,Lee
US,FL,leon,27.664827,-81.515754,ACUTE,3.798664,285890,2018,arcgis,Leon
US,FL,leon,27.664827,-81.515754,ICU,0.209871,285890,2019,khn,Leon
US,FL,leon,27.664827,-81.515754,OTHER,0.265837,285890,2018,arcgis,Leon
US,FL,leon,27.664827,-81.515754,PSYCHIATRIC,0.160901,285890,2018,arcgis,Leon
US,FL,levy,27.664827,-81.515754,ICU,0,39713,2019,khn,Levy
US,FL,levy,27.664827,-81.515754,OTHER,1.007227,39713,2018,arcgis,Levy
US,FL,liberty,27.664827,-81.515754,ICU,0,8347,2019,khn,Liberty
US,FL,madison,27.664827,-81.515754,ACUTE,1.350038,18518,2018,arcgis,Madison
US,FL,madison,27.664827,-81.515754,ICU,0,18518,2019,khn,Madison
US,FL,manatee,27.664827,-81.515754,ACUTE,1.950256,363542,2018,arcgis,Manatee
US,FL,manatee,27.664827,-81.515754,ICU,0.247564,363542,2019,khn,Manatee
US,FL,manatee,27.664827,-81.515754,PSYCHIATRIC,0.266819,363542,2018,arcgis,Manatee
US,FL,marion,27.664827,-81.515754,ACUTE,2.143825,343778,2018,arcgis,Marion
US,FL,marion,27.664827,-81.515754,ICU,0.319974,343778,2019,khn,Marion
US,FL,marion,27.664827,-81.515754,OTHER,0.264706,343778,2018,arcgis,Marion
US,FL,marion,27.664827,-81.515754,PSYCHIATRIC,0.264706,343778,2018,arcgis,Marion
US,FL,martin,27.664827,-81.515754,ACUTE,2.209107,155719,2018,arcgis,Martin
US,FL,martin,27.664827,-81.515754,ICU,0.475215,155719,2019,khn,Martin
US,FL,martin,27.664827,-81.515754,OTHER,0.346778,155719,2018,arcgis,Martin
US,FL,martin,27.664827,-81.515754,PSYCHIATRIC,1.027492,155719,2018,arcgis,Martin
US,FL,miami-dade,27.664827,-81.515754,ACUTE,3.116256,2702602,2018,arcgis,Miami-Dade
US,FL,miami-dade,27.664827,-81.515754,ICU,0.219418,2702602,2019,khn,Miami-Dade
US,FL,miami-dade,27.664827,-81.515754,OTHER,0.466587,2702602,2017,arcgis,Miami-Dade
US,FL,miami-dade,27.664827,-81.515754,PSYCHIATRIC,0.207208,2702602,2018,arcgis,Miami-Dade
US,FL,monroe,27.664827,-81.515754,ACUTE,1.928464,76745,2018,arcgis,Monroe
US,FL,monroe,27.664827,-81.515754,ICU,0.182422,76745,2019,khn,Monroe
US,FL,nassau,27.664827,-81.515754,ACUTE,0.688468,78435,2018,arcgis,Nassau
US,FL,nassau,27.664827,-81.515754,ICU,0,78435,2019,khn,Nassau
US,FL,okaloosa,27.664827,-81.515754,ACUTE,3.284563,197591,2018,arcgis,Okaloosa
US,FL,okaloosa,27.664827,-81.515754,ICU,0.288475,197591,2019,khn,Okaloosa
US,FL,okaloosa,27.664827,-81.515754,PSYCHIATRIC,0.121463,197591,2018,arcgis,Okaloosa
US,FL,okeechobee,27.664827,-81.515754,ACUTE,2.485831,40228,2018,arcgis,Okeechobee
US,FL,okeechobee,27.664827,-81.515754,ICU,0.198866,40228,2019,khn,Okeechobee
US,FL,orange,27.664827,-81.515754,ACUTE,2.940593,1290216,2018,arcgis,Orange
US,FL,orange,27.664827,-81.515754,ICU,0.300725,1290216,2019,khn,Orange
US,FL,orange,27.664827,-81.515754,OTHER,0.41931,1290216,2018,arcgis,Orange
US,FL,orange,27.664827,-81.515754,PSYCHIATRIC,0.322427,1290216,2018,arcgis,Orange
US,FL,osceola,27.664827,-81.515754,ACUTE,2.936943,325168,2018,arcgis,Osceola
US,FL,osceola,27.664827,-81.515754,ICU,0.202972,325168,2019,khn,Osceola
US,FL,osceola,27.664827,-81.515754,PSYCHIATRIC,0.129164,325168,2018,arcgis,Osceola
US,FL,palm beach,27.664827,-81.515754,ACUTE,3.11192,1426772,2018,arcgis,Palm Beach
US,FL,palm beach,27.664827,-81.515754,ICU,0.281054,1426772,2019,khn,Palm Beach
US,FL,palm beach,27.664827,-81.515754,OTHER,0.319603,1426772,2018,arcgis,Palm Beach
US,FL,palm beach,27.664827,-81.515754,PSYCHIATRIC,0.067986,1426772,2018,arcgis,Palm Beach
US,FL,pasco,27.664827,-81.515754,ACUTE,2.392921,498136,2018,arcgis,Pasco
US,FL,pasco,27.664827,-81.515754,ICU,0.333242,498136,2019,khn,Pasco
US,FL,pasco,27.664827,-81.515754,OTHER,0.100374,498136,2018,arcgis,Pasco
US,FL,pasco,27.664827,-81.515754,PSYCHIATRIC,0.397482,498136,2018,arcgis,Pasco
US,FL,pinellas,27.664827,-81.515754,ACUTE,3.521638,949842,2017,arcgis,Pinellas
US,FL,pinellas,27.664827,-81.515754,ICU,0.293733,949842,2019,khn,Pinellas
US,FL,pinellas,27.664827,-81.515754,OTHER,0.779077,949842,2018,arcgis,Pinellas
US,FL,pinellas,27.664827,-81.515754,PSYCHIATRIC,0.151604,949842,2018,arcgis,Pinellas
US,FL,polk,27.664827,-81.515754,ACUTE,2.748921,652256,2018,arcgis,Polk
US,FL,polk,27.664827,-81.515754,ICU,0.222305,652256,2019,khn,Polk
US,FL,putnam,27.664827,-81.515754,ACUTE,1.366743,72435,2018,arcgis,Putnam
US,FL,putnam,27.664827,-81.515754,ICU,0.138055,72435,2019,khn,Putnam
US,FL,santa rosa,27.664827,-81.515754,ACUTE,2.128578,166778,2018,arcgis,Santa Rosa
US,FL,santa rosa,27.664827,-81.515754,ICU,0.095936,166778,2019,khn,Santa Rosa
US,FL,santa rosa,27.664827,-81.515754,PSYCHIATRIC,0.17988,166778,2018,arcgis,Santa Rosa
US,FL,sarasota,27.664827,-81.515754,ACUTE,3.448284,404839,2018,arcgis,Sarasota
US,FL,sarasota,27.664827,-81.515754,ICU,0.291474,404839,2019,khn,Sarasota
US,FL,sarasota,27.664827,-81.515754,OTHER,0.335936,404839,2018,arcgis,Sarasota
US,FL,sarasota,27.664827,-81.515754,PSYCHIATRIC,0.21243,404839,2018,arcgis,Sarasota
US,FL,seminole,27.664827,-81.515754,ACUTE,2.036683,449260,2018,arcgis,Seminole
US,FL,seminole,27.664827,-81.515754,ICU,0.084584,449260,2019,khn,Seminole
US,FL,seminole,27.664827,-81.515754,OTHER,0.111294,449260,2018,arcgis,Seminole
US,FL,st. johns,27.664827,-81.515754,ACUTE,1.47852,226578,2018,arcgis,St. Johns
US,FL,st. johns,27.664827,-81.515754,ICU,0.207434,226578,2019,khn,St. Johns
US,FL,st. lucie,27.664827,-81.515754,ACUTE,2.466838,298763,2018,arcgis,St. Lucie
US,FL,st. lucie,27.664827,-81.515754,ICU,0.230952,298763,2019,khn,St. Lucie
US,FL,st. lucie,27.664827,-81.515754,PSYCHIATRIC,0.833437,298763,2016,arcgis,St. Lucie
US,FL,sumter,27.664827,-81.515754,ACUTE,2.56094,116754,2018,arcgis,Sumter
US,FL,sumter,27.664827,-81.515754,ICU,0,116754,2019,khn,Sumter
US,FL,sumter,27.664827,-81.515754,OTHER,0.342601,116754,2018,arcgis,Sumter
US,FL,suwannee,27.664827,-81.515754,ACUTE,0.342356,43814,2018,arcgis,Suwannee
US,FL,suwannee,27.664827,-81.515754,ICU,0,43814,2019,khn,Suwannee
US,FL,taylor,27.664827,-81.515754,ACUTE,4.295302,22350,2016,arcgis,Taylor
US,FL,taylor,27.664827,-81.515754,ICU,0.268456,22350,2019,khn,Taylor
US,FL,union,27.664827,-81.515754,ACUTE,10.326797,15300,2018,arcgis,Union
US,FL,union,27.664827,-81.515754,ICU,0,15300,2019,khn,Union
US,FL,union,27.664827,-81.515754,OTHER,3.856209,15300,2018,arcgis,Union
US,FL,volusia,27.664827,-81.515754,ACUTE,3.65943,518660,2018,arcgis,Volusia
US,FL,volusia,27.664827,-81.515754,ICU,0.285351,518660,2019,khn,Volusia
US,FL,volusia,27.664827,-81.515754,OTHER,0.219797,518660,2018,arcgis,Volusia
US,FL,volusia,27.664827,-81.515754,PSYCHIATRIC,0.057841,518660,2018,arcgis,Volusia
US,FL,wakulla,27.664827,-81.515754,ICU,0,31586,2019,khn,Wakulla
US,FL,walton,27.664827,-81.515754,ACUTE,1.70194,63457,2018,arcgis,Walton
US,FL,walton,27.664827,-81.515754,ICU,0.441244,63457,2019,khn,Walton
US,FL,washington,27.664827,-81.515754,ACUTE,2.410919,24472,2018,arcgis,Washington
US,FL,washington,27.664827,-81.515754,ICU,0,24472,2019,khn,Washington
US,GA,appling,32.157435,-82.907123,ACUTE,2.652807,18471,2018,arcgis,Appling
US,GA,appling,32.157435,-82.907123,ICU,0.162417,18471,2019,khn,Appling
US,GA,atkinson,32.157435,-82.907123,ICU,0,8313,2019,khn,Atkinson
US,GA,bacon,32.157435,-82.907123,ICU,4.167036,11279,2018,arcgis,Bacon
US,GA,baker,32.157435,-82.907123,ICU,0,3251,2019,khn,Baker
US,GA,baldwin,32.157435,-82.907123,ACUTE,3.075098,45527,2018,arcgis,Baldwin
US,GA,baldwin,32.157435,-82.907123,ICU,0.26358,45527,2019,khn,Baldwin
US,GA,baldwin,32.157435,-82.907123,PSYCHIATRIC,4.392998,45527,2018,arcgis,Baldwin
US,GA,banks,32.157435,-82.907123,ICU,0,18363,2019,khn,Banks
US,GA,barrow,32.157435,-82.907123,ACUTE,0.745682,75099,2018,arcgis,Barrow
US,GA,barrow,32.157435,-82.907123,ICU,0.079895,75099,2019,khn,Barrow
US,GA,bartow,32.157435,-82.907123,ACUTE,0.779552,102623,2018,arcgis,Bartow
US,GA,bartow,32.157435,-82.907123,ICU,0.204632,102623,2019,khn,Bartow
US,GA,ben hill,32.157435,-82.907123,ACUTE,4.342288,17272,2018,arcgis,Ben Hill
US,GA,ben hill,32.157435,-82.907123,ICU,0.289486,17272,2019,khn,Ben Hill
US,GA,berrien,32.157435,-82.907123,ACUTE,3.313348,19014,2018,arcgis,Berrien
US,GA,berrien,32.157435,-82.907123,ICU,0,19014,2019,khn,Berrien
US,GA,bibb,32.157435,-82.907123,ACUTE,6.652677,153923,2018,arcgis,Bibb
US,GA,bibb,32.157435,-82.907123,ICU,0.76012,153923,2019,khn,Bibb
US,GA,bibb,32.157435,-82.907123,OTHER,1.104448,153923,2017,arcgis,Bibb
US,GA,bibb,32.157435,-82.907123,PSYCHIATRIC,0.649675,153923,2018,arcgis,Bibb
US,GA,bleckley,32.157435,-82.907123,ICU,1.956335,12779,2018,arcgis,Bleckley
US,GA,brantley,32.157435,-82.907123,ICU,0,18411,2019,khn,Brantley
US,GA,brooks,32.157435,-82.907123,ICU,1.599591,15629,2018,arcgis,Brooks
US,GA,bryan,32.157435,-82.907123,ICU,0,34883,2019,khn,Bryan
US,GA,bulloch,32.157435,-82.907123,ACUTE,2.576551,73742,2018,arcgis,Bulloch
US,GA,bulloch,32.157435,-82.907123,ICU,0.325459,73742,2019,khn,Bulloch
US,GA,burke,32.157435,-82.907123,ACUTE,1.766394,22645,2018,arcgis,Burke
US,GA,burke,32.157435,-82.907123,ICU,0,22645,2019,khn,Burke
US,GA,butts,32.157435,-82.907123,ACUTE,1.061301,23556,2018,arcgis,Butts
US,GA,butts,32.157435,-82.907123,ICU,0,23556,2019,khn,Butts
US,GA,calhoun,32.157435,-82.907123,ICU,3.84438,6503,2016,arcgis,Calhoun
US,GA,camden,32.157435,-82.907123,ACUTE,0.765521,52252,2018,arcgis,Camden
US,GA,camden,32.157435,-82.907123,ICU,0.09569,52252,2019,khn,Camden
US,GA,candler,32.157435,-82.907123,ICU,2.294841,10894,2018,arcgis,Candler
US,GA,carroll,32.157435,-82.907123,ACUTE,2.99396,114898,2016,arcgis,Carroll
US,GA,carroll,32.157435,-82.907123,ICU,0.156661,114898,2019,khn,Carroll
US,GA,catoosa,32.157435,-82.907123,ACUTE,2.808562,65870,2018,arcgis,Catoosa
US,GA,catoosa,32.157435,-82.907123,ICU,0,65870,2019,khn,Catoosa
US,GA,charlton,32.157435,-82.907123,ICU,0,12963,2019,khn,Charlton
US,GA,chatham,32.157435,-82.907123,ACUTE,4.006921,285506,2018,arcgis,Chatham
US,GA,chatham,32.157435,-82.907123,ICU,0.273199,285506,2019,khn,Chatham
US,GA,chatham,32.157435,-82.907123,OTHER,0.490357,285506,2018,arcgis,Chatham
US,GA,chatham,32.157435,-82.907123,PSYCHIATRIC,1.516606,285506,2018,arcgis,Chatham
US,GA,chattahoochee,32.157435,-82.907123,ICU,0,11096,2019,khn,Chattahoochee
US,GA,chattahoochee,32.157435,-82.907123,OTHER,5.136986,11096,2018,arcgis,Chattahoochee
US,GA,chattooga,32.157435,-82.907123,ACUTE,1.245981,24880,2012,arcgis,Chattooga
US,GA,chattooga,32.157435,-82.907123,ICU,0,24880,2019,khn,Chattooga
US,GA,cherokee,32.157435,-82.907123,ACUTE,0.334893,235896,2018,arcgis,Cherokee
US,GA,cherokee,32.157435,-82.907123,ICU,0.063587,235896,2019,khn,Cherokee
US,GA,clarke,32.157435,-82.907123,ACUTE,4.241061,123554,2018,arcgis,Clarke
US,GA,clarke,32.157435,-82.907123,ICU,0.841737,123554,2019,khn,Clarke
US,GA,clarke,32.157435,-82.907123,OTHER,0.404681,123554,2018,arcgis,Clarke
US,GA,clay,32.157435,-82.907123,ICU,0,3024,2019,khn,Clay
US,GA,clayton,32.157435,-82.907123,ACUTE,1.480941,274150,2018,arcgis,Clayton
US,GA,clayton,32.157435,-82.907123,ICU,0.12402,274150,2019,khn,Clayton
US,GA,clayton,32.157435,-82.907123,OTHER,0.109429,274150,2018,arcgis,Clayton
US,GA,clayton,32.157435,-82.907123,PSYCHIATRIC,0.445012,274150,2018,arcgis,Clayton
US,GA,clinch,32.157435,-82.907123,ICU,3.68297,6788,2018,arcgis,Clinch
US,GA,cobb,32.157435,-82.907123,ACUTE,1.463998,739072,2017,arcgis,Cobb
US,GA,cobb,32.157435,-82.907123,ICU,0.161013,739072,2019,khn,Cobb
US,GA,cobb,32.157435,-82.907123,PSYCHIATRIC,0.259785,739072,2017,arcgis,Cobb
US,GA,coffee,32.157435,-82.907123,ACUTE,2.04423,43048,2018,arcgis,Coffee
US,GA,coffee,32.157435,-82.907123,ICU,0.232299,43048,2019,khn,Coffee
US,GA,colquitt,32.157435,-82.907123,ACUTE,2.157333,45890,2018,arcgis,Colquitt
US,GA,colquitt,32.157435,-82.907123,ICU,0.217912,45890,2019,khn,Colquitt
US,GA,colquitt,32.157435,-82.907123,OTHER,1.285683,45890,2018,arcgis,Colquitt
US,GA,columbia,32.157435,-82.907123,ICU,0,143723,2019,khn,Columbia
US,GA,cook,32.157435,-82.907123,ACUTE,3.490401,17190,2018,arcgis,Cook
US,GA,cook,32.157435,-82.907123,ICU,0,17190,2019,khn,Cook
US,GA,coweta,32.157435,-82.907123,ACUTE,1.16654,138015,2018,arcgis,Coweta
US,GA,coweta,32.157435,-82.907123,ICU,0.137666,138015,2019,khn,Coweta
US,GA,coweta,32.157435,-82.907123,OTHER,0.362279,138015,2018,arcgis,Coweta
US,GA,crawford,32.157435,-82.907123,ICU,0,12385,2019,khn,Crawford
US,GA,crisp,32.157435,-82.907123,ACUTE,3.173223,23005,2018,arcgis,Crisp
US,GA,crisp,32.157435,-82.907123,ICU,0.695501,23005,2019,khn,Crisp
US,GA,dade,32.157435,-82.907123,ACUTE,0.798428,16282,2018,arcgis,Dade
US,GA,dade,32.157435,-82.907123,ICU,0,16282,2019,khn,Dade
US,GA,dawson,32.157435,-82.907123,ICU,0,23397,2019,khn,Dawson
US,GA,decatur,32.157435,-82.907123,ACUTE,2.960441,27023,2018,arcgis,Decatur
US,GA,decatur,32.157435,-82.907123,ICU,0.370055,27023,2019,khn,Decatur
US,GA,dekalb,32.157435,-82.907123,ACUTE,2.037861,736066,2017,arcgis,Dekalb
US,GA,dekalb,32.157435,-82.907123,ICU,0.22824,736066,2019,khn,Dekalb
US,GA,dekalb,32.157435,-82.907123,OTHER,0.586904,736066,2018,arcgis,Dekalb
US,GA,dekalb,32.157435,-82.907123,PSYCHIATRIC,0.912962,736066,2018,arcgis,Dekalb
US,GA,dodge,32.157435,-82.907123,ACUTE,4.462802,21063,2018,arcgis,Dodge
US,GA,dodge,32.157435,-82.907123,ICU,0.28486,21063,2019,khn,Dodge
US,GA,dooly,32.157435,-82.907123,ACUTE,3.344482,14053,2012,arcgis,Dooly
US,GA,dooly,32.157435,-82.907123,ICU,0,14053,2019,khn,Dooly
US,GA,dougherty,32.157435,-82.907123,ACUTE,10.259828,91522,2018,arcgis,Dougherty
US,GA,dougherty,32.157435,-82.907123,ICU,0.546317,91522,2019,khn,Dougherty
US,GA,douglas,32.157435,-82.907123,ACUTE,0.727781,140152,2018,arcgis,Douglas
US,GA,douglas,32.157435,-82.907123,ICU,0.057081,140152,2019,khn,Douglas
US,GA,douglas,32.157435,-82.907123,PSYCHIATRIC,0.64216,140152,2018,arcgis,Douglas
US,GA,early,32.157435,-82.907123,ICU,2.402691,10405,2018,arcgis,Early
US,GA,echols,32.157435,-82.907123,ICU,0,4011,2019,khn,Echols
US,GA,effingham,32.157435,-82.907123,ACUTE,0.437928,57087,2018,arcgis,Effingham
US,GA,effingham,32.157435,-82.907123,ICU,0,57087,2019,khn,Effingham
US,GA,elbert,32.157435,-82.907123,ACUTE,2.695977,19288,2018,arcgis,Elbert
US,GA,elbert,32.157435,-82.907123,ICU,0.207383,19288,2019,khn,Elbert
US,GA,emanuel,32.157435,-82.907123,ACUTE,3.199716,22502,2018,arcgis,Emanuel
US,GA,emanuel,32.157435,-82.907123,ICU,0.355524,22502,2019,khn,Emanuel
US,GA,evans,32.157435,-82.907123,ACUTE,4.555173,10757,2018,arcgis,Evans
US,GA,evans,32.157435,-82.907123,ICU,0,10757,2019,khn,Evans
US,GA,fannin,32.157435,-82.907123,ACUTE,2.042484,24480,2018,arcgis,Fannin
US,GA,fannin,32.157435,-82.907123,ICU,0.204248,24480,2019,khn,Fannin
US,GA,fayette,32.157435,-82.907123,ACUTE,1.423313,110306,2018,arcgis,Fayette
US,GA,fayette,32.157435,-82.907123,ICU,0.335431,110306,2019,khn,Fayette
US,GA,floyd,32.157435,-82.907123,ACUTE,5.328026,96471,2018,arcgis,Floyd
US,GA,floyd,32.157435,-82.907123,ICU,0.673778,96471,2019,khn,Floyd
US,GA,floyd,32.157435,-82.907123,OTHER,0.466461,96471,2018,arcgis,Floyd
US,GA,floyd,32.157435,-82.907123,PSYCHIATRIC,3.638399,96471,2012,arcgis,Floyd
US,GA,forsyth,32.157435,-82.907123,ACUTE,0.884998,211300,2018,arcgis,Forsyth
US,GA,forsyth,32.157435,-82.907123,ICU,0.113583,211300,2019,khn,Forsyth
US,GA,franklin,32.157435,-82.907123,ACUTE,5.687925,22328,2015,arcgis,Franklin
US,GA,franklin,32.157435,-82.907123,ICU,0.358295,22328,2019,khn,Franklin
US,GA,franklin,32.157435,-82.907123,OTHER,6.449301,22328,2012,arcgis,Franklin
US,GA,fulton,32.157435,-82.907123,ACUTE,4.290295,1010420,2016,arcgis,Fulton
US,GA,fulton,32.157435,-82.907123,ICU,0.532452,1010420,2019,khn,Fulton
US,GA,fulton,32.157435,-82.907123,OTHER,0.445359,1010420,2017,arcgis,Fulton
US,GA,fulton,32.157435,-82.907123,PSYCHIATRIC,0.115793,1010420,2015,arcgis,Fulton
US,GA,gilmer,32.157435,-82.907123,ACUTE,1.688391,29614,2015,arcgis,Gilmer
US,GA,gilmer,32.157435,-82.907123,ICU,0,29614,2019,khn,Gilmer
US,GA,glascock,32.157435,-82.907123,ICU,0,3027,2019,khn,Glascock
US,GA,glynn,32.157435,-82.907123,ACUTE,3.594235,83467,2018,arcgis,Glynn
US,GA,glynn,32.157435,-82.907123,ICU,0.287539,83467,2019,khn,Glynn
US,GA,glynn,32.157435,-82.907123,PSYCHIATRIC,1.210059,83467,2018,arcgis,Glynn
US,GA,gordon,32.157435,-82.907123,ACUTE,1.417836,56424,2018,arcgis,Gordon
US,GA,gordon,32.157435,-82.907123,ICU,0.141784,56424,2019,khn,Gordon
US,GA,grady,32.157435,-82.907123,ACUTE,2.395401,25048,2018,arcgis,Grady
US,GA,grady,32.157435,-82.907123,ICU,0.159693,25048,2019,khn,Grady
US,GA,greene,32.157435,-82.907123,ICU,4.422663,16732,2015,arcgis,Greene
US,GA,gwinnett,32.157435,-82.907123,ACUTE,0.798918,889954,2018,arcgis,Gwinnett
US,GA,gwinnett,32.157435,-82.907123,ICU,0.09214,889954,2019,khn,Gwinnett
US,GA,gwinnett,32.157435,-82.907123,PSYCHIATRIC,0.152817,889954,2018,arcgis,Gwinnett
US,GA,habersham,32.157435,-82.907123,ACUTE,1.207895,43878,2018,arcgis,Habersham
US,GA,habersham,32.157435,-82.907123,ICU,0.091162,43878,2019,khn,Habersham
US,GA,hall,32.157435,-82.907123,ACUTE,2.88803,192865,2018,arcgis,Hall
US,GA,hall,32.157435,-82.907123,ICU,0.440723,192865,2019,khn,Hall
US,GA,hancock,32.157435,-82.907123,ICU,0,8667,2019,khn,Hancock
US,GA,haralson,32.157435,-82.907123,ICU,0.870413,28722,2018,arcgis,Haralson
US,GA,harris,32.157435,-82.907123,ICU,0,33198,2019,khn,Harris
US,GA,hart,32.157435,-82.907123,ACUTE,3.211279,25535,2018,arcgis,Hart
US,GA,hart,32.157435,-82.907123,ICU,0,25535,2019,khn,Hart
US,GA,heard,32.157435,-82.907123,ICU,0,11607,2019,khn,Heard
US,GA,henry,32.157435,-82.907123,ACUTE,0.988478,217506,2018,arcgis,Henry
US,GA,henry,32.157435,-82.907123,ICU,0.183903,217506,2019,khn,Henry
US,GA,henry,32.157435,-82.907123,PSYCHIATRIC,0.229879,217506,2018,arcgis,Henry
US,GA,houston,32.157435,-82.907123,ACUTE,1.835827,150341,2018,arcgis,Houston
US,GA,houston,32.157435,-82.907123,ICU,0.239456,150341,2019,khn,Houston
US,GA,irwin,32.157435,-82.907123,ACUTE,3.664583,9278,2018,arcgis,Irwin
US,GA,irwin,32.157435,-82.907123,ICU,0,9278,2019,khn,Irwin
US,GA,jackson,32.157435,-82.907123,ACUTE,4.024996,63851,2018,arcgis,Jackson
US,GA,jackson,32.157435,-82.907123,ICU,0,63851,2019,khn,Jackson
US,GA,jasper,32.157435,-82.907123,ACUTE,1.237984,13732,2018,arcgis,Jasper
US,GA,jasper,32.157435,-82.907123,ICU,0,13732,2019,khn,Jasper
US,GA,jeff davis,32.157435,-82.907123,ACUTE,1.666778,14999,2018,arcgis,Jeff Davis
US,GA,jeff davis,32.157435,-82.907123,ICU,0.266684,14999,2019,khn,Jeff Davis
US,GA,jefferson,32.157435,-82.907123,ACUTE,2.319168,15954,2018,arcgis,Jefferson
US,GA,jefferson,32.157435,-82.907123,ICU,0,15954,2019,khn,Jefferson
US,GA,jenkins,32.157435,-82.907123,ICU,2.799866,8929,2018,arcgis,Jenkins
US,GA,johnson,32.157435,-82.907123,ICU,0,9800,2019,khn,Johnson
US,GA,jones,32.157435,-82.907123,ICU,0,28540,2019,khn,Jones
US,GA,lamar,32.157435,-82.907123,ICU,0,18282,2019,khn,Lamar
US,GA,lanier,32.157435,-82.907123,ICU,2.406623,10388,2016,arcgis,Lanier
US,GA,laurens,32.157435,-82.907123,ACUTE,4.004131,47451,2018,arcgis,Laurens
US,GA,laurens,32.157435,-82.907123,ICU,0.33719,47451,2019,khn,Laurens
US,GA,laurens,32.157435,-82.907123,OTHER,3.751238,47451,2018,arcgis,Laurens
US,GA,lee,32.157435,-82.907123,ICU,0,29216,2019,khn,Lee
US,GA,liberty,32.157435,-82.907123,ICU,0.402447,62120,2018,arcgis,Liberty
US,GA,lincoln,32.157435,-82.907123,ICU,0,7768,2019,khn,Lincoln
US,GA,long,32.157435,-82.907123,ICU,0,17857,2019,khn,Long
US,GA,lowndes,32.157435,-82.907123,ACUTE,3.730001,113941,2015,arcgis,Lowndes
US,GA,lowndes,32.157435,-82.907123,ICU,0.421271,113941,2019,khn,Lowndes
US,GA,lowndes,32.157435,-82.907123,PSYCHIATRIC,0.438824,113941,2018,arcgis,Lowndes
US,GA,lumpkin,32.157435,-82.907123,ACUTE,1.552254,31567,2018,arcgis,Lumpkin
US,GA,lumpkin,32.157435,-82.907123,ICU,0,31567,2019,khn,Lumpkin
